monthly_prescription_id,hcp_id,product_id,rx_month,source_record_count,rx_count,units_dispensed,average_units_per_prescription
H0122_P004_202603,H0122,P004,2026-03-01,1,2,62,31.0
H0122_P005_202509,H0122,P005,2025-09-01,1,1,43,43.0
H0122_P005_202512,H0122,P005,2025-12-01,1,1,23,23.0
H0123_P001_202506,H0123,P001,2025-06-01,1,3,177,59.0
H0123_P001_202507,H0123,P001,2025-07-01,1,2,106,53.0
H0123_P001_202508,H0123,P001,2025-08-01,1,1,40,40.0
H0123_P001_202509,H0123,P001,2025-09-01,1,1,50,50.0
H0123_P001_202510,H0123,P001,2025-10-01,1,2,52,26.0
H0123_P001_202511,H0123,P001,2025-11-01,1,1,50,50.0
H0123_P001_202512,H0123,P001,2025-12-01,1,1,24,24.0
H0123_P001_202601,H0123,P001,2026-01-01,1,3,144,48.0
H0123_P001_202602,H0123,P001,2026-02-01,1,1,49,49.0
H0123_P001_202603,H0123,P001,2026-03-01,1,4,80,20.0
H0123_P002_202510,H0123,P002,2025-10-01,1,1,25,25.0
H0123_P002_202511,H0123,P002,2025-11-01,1,1,49,49.0
H0123_P003_202509,H0123,P003,2025-09-01,1,2,98,49.0
H0123_P003_202510,H0123,P003,2025-10-01,1,2,44,22.0
H0123_P003_202511,H0123,P003,2025-11-01,1,2,114,57.0
H0123_P003_202512,H0123,P003,2025-12-01,1,1,27,27.0
H0123_P003_202601,H0123,P003,2026-01-01,1,1,29,29.0
H0123_P003_202602,H0123,P003,2026-02-01,1,1,23,23.0
H0123_P003_202603,H0123,P003,2026-03-01,1,1,23,23.0
H0123_P004_202506,H0123,P004,2025-06-01,1,1,20,20.0
H0123_P004_202507,H0123,P004,2025-07-01,1,2,58,29.0
H0123_P004_202508,H0123,P004,2025-08-01,1,1,54,54.0
H0123_P004_202509,H0123,P004,2025-09-01,1,1,41,41.0
H0123_P004_202602,H0123,P004,2026-02-01,1,1,53,53.0
H0123_P005_202506,H0123,P005,2025-06-01,1,1,35,35.0
H0123_P005_202508,H0123,P005,2025-08-01,1,2,66,33.0
H0123_P005_202510,H0123,P005,2025-10-01,1,1,43,43.0
H0123_P005_202511,H0123,P005,2025-11-01,1,1,21,21.0
H0123_P005_202512,H0123,P005,2025-12-01,1,1,20,20.0
H0123_P005_202601,H0123,P005,2026-01-01,1,2,60,30.0
H0123_P005_202602,H0123,P005,2026-02-01,1,3,177,59.0
H0124_P001_202506,H0124,P001,2025-06-01,1,2,104,52.0
H0124_P001_202510,H0124,P001,2025-10-01,1,1,58,58.0
H0124_P001_202511,H0124,P001,2025-11-01,1,1,45,45.0
H0124_P001_202512,H0124,P001,2025-12-01,1,1,58,58.0
H0124_P001_202601,H0124,P001,2026-01-01,1,2,56,28.0
H0124_P003_202506,H0124,P003,2025-06-01,1,1,48,48.0
H0124_P003_202507,H0124,P003,2025-07-01,1,1,32,32.0
H0124_P003_202510,H0124,P003,2025-10-01,1,1,37,37.0
H0124_P003_202511,H0124,P003,2025-11-01,1,1,45,45.0
H0124_P003_202601,H0124,P003,2026-01-01,1,1,34,34.0
H0124_P003_202602,H0124,P003,2026-02-01,1,1,52,52.0
H0124_P003_202603,H0124,P003,2026-03-01,1,2,54,27.0
H0124_P004_202506,H0124,P004,2025-06-01,1,1,48,48.0
H0124_P004_202509,H0124,P004,2025-09-01,1,1,33,33.0
H0124_P004_202510,H0124,P004,2025-10-01,1,1,33,33.0
H0124_P004_202512,H0124,P004,2025-12-01,1,1,45,45.0
H0124_P004_202601,H0124,P004,2026-01-01,1,1,32,32.0
H0125_P001_202506,H0125,P001,2025-06-01,1,1,38,38.0
H0125_P001_202507,H0125,P001,2025-07-01,1,2,72,36.0
H0125_P001_202509,H0125,P001,2025-09-01,1,2,48,24.0
H0125_P001_202510,H0125,P001,2025-10-01,1,2,68,34.0
H0125_P001_202511,H0125,P001,2025-11-01,1,2,42,21.0
H0125_P001_202512,H0125,P001,2025-12-01,1,1,44,44.0
H0125_P001_202602,H0125,P001,2026-02-01,1,1,58,58.0
H0125_P001_202603,H0125,P001,2026-03-01,1,1,45,45.0
H0125_P002_202506,H0125,P002,2025-06-01,1,1,30,30.0
H0125_P002_202509,H0125,P002,2025-09-01,1,3,111,37.0
H0125_P002_202510,H0125,P002,2025-10-01,1,1,46,46.0
H0125_P002_202511,H0125,P002,2025-11-01,1,3,126,42.0
H0125_P002_202512,H0125,P002,2025-12-01,1,2,52,26.0
H0125_P002_202601,H0125,P002,2026-01-01,1,2,44,22.0
H0125_P002_202602,H0125,P002,2026-02-01,1,1,57,57.0
H0125_P002_202603,H0125,P002,2026-03-01,1,2,118,59.0
H0125_P003_202506,H0125,P003,2025-06-01,1,3,60,20.0
H0125_P003_202507,H0125,P003,2025-07-01,1,6,180,30.0
H0125_P003_202508,H0125,P003,2025-08-01,1,3,87,29.0
H0125_P003_202509,H0125,P003,2025-09-01,1,1,21,21.0
H0125_P003_202510,H0125,P003,2025-10-01,1,2,120,60.0
H0125_P003_202511,H0125,P003,2025-11-01,1,4,124,31.0
H0125_P003_202512,H0125,P003,2025-12-01,1,4,164,41.0
H0125_P003_202601,H0125,P003,2026-01-01,1,1,40,40.0
H0125_P003_202602,H0125,P003,2026-02-01,1,4,212,53.0
H0125_P003_202603,H0125,P003,2026-03-01,1,2,100,50.0
H0125_P004_202506,H0125,P004,2025-06-01,1,4,84,21.0
H0125_P004_202507,H0125,P004,2025-07-01,1,1,34,34.0
H0125_P004_202508,H0125,P004,2025-08-01,1,2,62,31.0
H0125_P004_202510,H0125,P004,2025-10-01,1,4,152,38.0
H0125_P004_202511,H0125,P004,2025-11-01,1,1,38,38.0
H0125_P004_202512,H0125,P004,2025-12-01,1,1,56,56.0
H0125_P004_202601,H0125,P004,2026-01-01,1,4,184,46.0
H0125_P004_202603,H0125,P004,2026-03-01,1,2,98,49.0
H0125_P005_202506,H0125,P005,2025-06-01,1,1,48,48.0
H0125_P005_202507,H0125,P005,2025-07-01,1,2,58,29.0
H0125_P005_202508,H0125,P005,2025-08-01,1,1,23,23.0
H0125_P005_202511,H0125,P005,2025-11-01,1,2,88,44.0
H0125_P005_202512,H0125,P005,2025-12-01,1,3,150,50.0
H0125_P005_202601,H0125,P005,2026-01-01,1,1,44,44.0
H0125_P005_202602,H0125,P005,2026-02-01,1,3,87,29.0
H0125_P005_202603,H0125,P005,2026-03-01,1,1,51,51.0
H0126_P001_202507,H0126,P001,2025-07-01,1,1,36,36.0
H0126_P001_202508,H0126,P001,2025-08-01,1,1,43,43.0
H0126_P001_202510,H0126,P001,2025-10-01,1,6,324,54.0
H0126_P001_202511,H0126,P001,2025-11-01,1,1,43,43.0
H0126_P001_202512,H0126,P001,2025-12-01,1,1,58,58.0
H0126_P001_202602,H0126,P001,2026-02-01,1,1,30,30.0
H0126_P001_202603,H0126,P001,2026-03-01,1,2,72,36.0
H0126_P002_202506,H0126,P002,2025-06-01,1,1,53,53.0
H0126_P002_202507,H0126,P002,2025-07-01,1,1,39,39.0
H0126_P002_202508,H0126,P002,2025-08-01,1,1,29,29.0
H0126_P002_202509,H0126,P002,2025-09-01,1,1,54,54.0
H0126_P002_202512,H0126,P002,2025-12-01,1,1,52,52.0
H0126_P002_202601,H0126,P002,2026-01-01,1,1,21,21.0
H0126_P002_202603,H0126,P002,2026-03-01,1,3,90,30.0
H0126_P003_202507,H0126,P003,2025-07-01,1,3,162,54.0
H0126_P003_202509,H0126,P003,2025-09-01,1,2,112,56.0
H0126_P003_202510,H0126,P003,2025-10-01,1,1,43,43.0
H0126_P003_202511,H0126,P003,2025-11-01,1,1,50,50.0
H0126_P003_202512,H0126,P003,2025-12-01,1,1,30,30.0
H0126_P003_202602,H0126,P003,2026-02-01,1,3,75,25.0
H0126_P003_202603,H0126,P003,2026-03-01,1,2,68,34.0
H0126_P004_202506,H0126,P004,2025-06-01,1,2,112,56.0
H0126_P004_202508,H0126,P004,2025-08-01,1,2,74,37.0
H0126_P004_202510,H0126,P004,2025-10-01,1,2,118,59.0
H0126_P004_202511,H0126,P004,2025-11-01,1,1,42,42.0
H0126_P004_202512,H0126,P004,2025-12-01,1,1,58,58.0
H0126_P004_202602,H0126,P004,2026-02-01,1,2,50,25.0
H0126_P005_202509,H0126,P005,2025-09-01,1,1,46,46.0
H0126_P005_202602,H0126,P005,2026-02-01,1,1,34,34.0
H0126_P005_202603,H0126,P005,2026-03-01,1,1,34,34.0
H0127_P001_202506,H0127,P001,2025-06-01,1,1,54,54.0
H0127_P001_202507,H0127,P001,2025-07-01,1,1,42,42.0
H0127_P001_202508,H0127,P001,2025-08-01,1,1,32,32.0
H0127_P001_202509,H0127,P001,2025-09-01,1,1,33,33.0
H0127_P001_202510,H0127,P001,2025-10-01,1,1,32,32.0
H0127_P001_202511,H0127,P001,2025-11-01,1,1,37,37.0
H0127_P001_202512,H0127,P001,2025-12-01,1,2,64,32.0
H0127_P001_202602,H0127,P001,2026-02-01,1,1,48,48.0
H0127_P001_202603,H0127,P001,2026-03-01,1,2,40,20.0
H0127_P002_202506,H0127,P002,2025-06-01,1,1,55,55.0
H0127_P002_202507,H0127,P002,2025-07-01,1,2,44,22.0
H0127_P002_202508,H0127,P002,2025-08-01,1,3,72,24.0
H0127_P002_202509,H0127,P002,2025-09-01,1,2,42,21.0
H0127_P002_202510,H0127,P002,2025-10-01,1,2,74,37.0
H0127_P002_202511,H0127,P002,2025-11-01,1,2,66,33.0
H0127_P002_202512,H0127,P002,2025-12-01,1,2,90,45.0
H0127_P002_202602,H0127,P002,2026-02-01,1,2,114,57.0
H0127_P003_202508,H0127,P003,2025-08-01,1,1,27,27.0
H0127_P003_202510,H0127,P003,2025-10-01,1,1,42,42.0
H0127_P003_202511,H0127,P003,2025-11-01,1,1,53,53.0
H0127_P003_202601,H0127,P003,2026-01-01,1,1,54,54.0
H0127_P003_202603,H0127,P003,2026-03-01,1,1,58,58.0
H0127_P004_202506,H0127,P004,2025-06-01,1,1,57,57.0
H0127_P004_202508,H0127,P004,2025-08-01,1,2,42,21.0
H0127_P004_202510,H0127,P004,2025-10-01,1,1,58,58.0
H0127_P004_202511,H0127,P004,2025-11-01,1,2,94,47.0
H0127_P004_202512,H0127,P004,2025-12-01,1,1,48,48.0
H0127_P005_202506,H0127,P005,2025-06-01,1,2,88,44.0
H0127_P005_202509,H0127,P005,2025-09-01,1,2,70,35.0
H0127_P005_202511,H0127,P005,2025-11-01,1,1,47,47.0
H0127_P005_202512,H0127,P005,2025-12-01,1,1,32,32.0
H0127_P005_202601,H0127,P005,2026-01-01,1,1,45,45.0
H0127_P005_202602,H0127,P005,2026-02-01,1,1,29,29.0
H0127_P005_202603,H0127,P005,2026-03-01,1,1,41,41.0
H0128_P001_202506,H0128,P001,2025-06-01,1,2,92,46.0
H0128_P001_202507,H0128,P001,2025-07-01,1,1,21,21.0
H0128_P001_202508,H0128,P001,2025-08-01,1,1,20,20.0
H0128_P001_202509,H0128,P001,2025-09-01,1,1,47,47.0
H0128_P001_202510,H0128,P001,2025-10-01,1,2,72,36.0
H0128_P001_202512,H0128,P001,2025-12-01,1,2,62,31.0
H0128_P001_202602,H0128,P001,2026-02-01,1,1,57,57.0
H0128_P002_202506,H0128,P002,2025-06-01,1,3,99,33.0
H0128_P002_202507,H0128,P002,2025-07-01,1,3,90,30.0
H0128_P002_202508,H0128,P002,2025-08-01,1,1,28,28.0
H0128_P002_202509,H0128,P002,2025-09-01,1,2,42,21.0
H0128_P002_202511,H0128,P002,2025-11-01,1,2,88,44.0
H0128_P002_202601,H0128,P002,2026-01-01,1,2,62,31.0
H0128_P002_202603,H0128,P002,2026-03-01,1,2,98,49.0
H0128_P003_202508,H0128,P003,2025-08-01,1,1,36,36.0
H0128_P003_202509,H0128,P003,2025-09-01,1,1,31,31.0
H0128_P003_202510,H0128,P003,2025-10-01,1,1,21,21.0
H0128_P004_202510,H0128,P004,2025-10-01,1,1,59,59.0
H0128_P004_202601,H0128,P004,2026-01-01,1,1,42,42.0
H0128_P004_202603,H0128,P004,2026-03-01,1,1,30,30.0
H0128_P005_202506,H0128,P005,2025-06-01,1,2,42,21.0
H0128_P005_202507,H0128,P005,2025-07-01,1,4,224,56.0
H0128_P005_202509,H0128,P005,2025-09-01,1,1,23,23.0
H0128_P005_202512,H0128,P005,2025-12-01,1,1,26,26.0
H0128_P005_202601,H0128,P005,2026-01-01,1,1,56,56.0
H0128_P005_202602,H0128,P005,2026-02-01,1,1,35,35.0
H0128_P005_202603,H0128,P005,2026-03-01,1,1,38,38.0
H0129_P001_202507,H0129,P001,2025-07-01,1,2,120,60.0
H0129_P001_202508,H0129,P001,2025-08-01,1,2,96,48.0
H0129_P001_202509,H0129,P001,2025-09-01,1,3,132,44.0
H0129_P001_202511,H0129,P001,2025-11-01,1,2,100,50.0
H0129_P001_202601,H0129,P001,2026-01-01,1,1,44,44.0
H0129_P001_202602,H0129,P001,2026-02-01,1,1,51,51.0
H0129_P002_202509,H0129,P002,2025-09-01,1,1,52,52.0
H0129_P002_202511,H0129,P002,2025-11-01,1,1,49,49.0
H0129_P002_202602,H0129,P002,2026-02-01,1,1,32,32.0
H0129_P003_202507,H0129,P003,2025-07-01,1,1,22,22.0
H0129_P003_202512,H0129,P003,2025-12-01,1,2,76,38.0
H0129_P004_202506,H0129,P004,2025-06-01,1,1,33,33.0
H0129_P004_202507,H0129,P004,2025-07-01,1,2,110,55.0
H0129_P004_202508,H0129,P004,2025-08-01,1,1,21,21.0
H0129_P004_202510,H0129,P004,2025-10-01,1,3,153,51.0
H0129_P004_202602,H0129,P004,2026-02-01,1,1,35,35.0
H0129_P005_202506,H0129,P005,2025-06-01,1,3,162,54.0
H0129_P005_202507,H0129,P005,2025-07-01,1,4,224,56.0
H0129_P005_202508,H0129,P005,2025-08-01,1,2,44,22.0
H0129_P005_202509,H0129,P005,2025-09-01,1,3,78,26.0
H0129_P005_202511,H0129,P005,2025-11-01,1,1,38,38.0
H0129_P005_202512,H0129,P005,2025-12-01,1,7,280,40.0
H0129_P005_202601,H0129,P005,2026-01-01,1,5,195,39.0
H0129_P005_202602,H0129,P005,2026-02-01,1,1,50,50.0
H0129_P005_202603,H0129,P005,2026-03-01,1,4,144,36.0
H0130_P001_202506,H0130,P001,2025-06-01,1,4,216,54.0
H0130_P001_202507,H0130,P001,2025-07-01,1,1,60,60.0
H0130_P001_202508,H0130,P001,2025-08-01,1,3,138,46.0
H0130_P001_202510,H0130,P001,2025-10-01,1,3,90,30.0
H0130_P001_202511,H0130,P001,2025-11-01,1,6,144,24.0
H0130_P001_202512,H0130,P001,2025-12-01,1,2,60,30.0
H0130_P001_202601,H0130,P001,2026-01-01,1,2,120,60.0
H0130_P001_202602,H0130,P001,2026-02-01,1,3,63,21.0
H0130_P001_202603,H0130,P001,2026-03-01,1,2,106,53.0
H0130_P002_202506,H0130,P002,2025-06-01,1,4,196,49.0
H0130_P002_202507,H0130,P002,2025-07-01,1,3,63,21.0
H0130_P002_202508,H0130,P002,2025-08-01,1,2,44,22.0
H0130_P002_202509,H0130,P002,2025-09-01,1,4,240,60.0
H0130_P002_202510,H0130,P002,2025-10-01,1,3,120,40.0
H0130_P002_202511,H0130,P002,2025-11-01,1,4,180,45.0
H0130_P002_202512,H0130,P002,2025-12-01,1,4,144,36.0
H0130_P002_202601,H0130,P002,2026-01-01,1,5,160,32.0
H0130_P002_202602,H0130,P002,2026-02-01,1,1,34,34.0
H0130_P002_202603,H0130,P002,2026-03-01,1,5,145,29.0
H0130_P003_202506,H0130,P003,2025-06-01,1,1,30,30.0
H0130_P003_202508,H0130,P003,2025-08-01,1,1,24,24.0
H0130_P003_202509,H0130,P003,2025-09-01,1,2,92,46.0
H0130_P003_202510,H0130,P003,2025-10-01,1,3,90,30.0
H0130_P003_202511,H0130,P003,2025-11-01,1,2,118,59.0
H0130_P003_202512,H0130,P003,2025-12-01,1,2,52,26.0
H0130_P003_202602,H0130,P003,2026-02-01,1,1,20,20.0
H0130_P004_202507,H0130,P004,2025-07-01,1,2,40,20.0
H0130_P004_202508,H0130,P004,2025-08-01,1,1,29,29.0
H0130_P004_202509,H0130,P004,2025-09-01,1,4,132,33.0
H0130_P004_202510,H0130,P004,2025-10-01,1,1,25,25.0
H0130_P004_202511,H0130,P004,2025-11-01,1,4,136,34.0
H0130_P004_202512,H0130,P004,2025-12-01,1,4,168,42.0
H0130_P004_202601,H0130,P004,2026-01-01,1,2,92,46.0
H0130_P004_202602,H0130,P004,2026-02-01,1,1,54,54.0
H0130_P004_202603,H0130,P004,2026-03-01,1,1,23,23.0
H0130_P005_202506,H0130,P005,2025-06-01,1,4,240,60.0
H0130_P005_202507,H0130,P005,2025-07-01,1,8,480,60.0
H0130_P005_202508,H0130,P005,2025-08-01,1,2,44,22.0
H0130_P005_202510,H0130,P005,2025-10-01,1,5,205,41.0
H0130_P005_202511,H0130,P005,2025-11-01,1,5,165,33.0
H0130_P005_202512,H0130,P005,2025-12-01,1,5,275,55.0
H0130_P005_202601,H0130,P005,2026-01-01,1,5,140,28.0
H0130_P005_202602,H0130,P005,2026-02-01,1,3,180,60.0
H0130_P005_202603,H0130,P005,2026-03-01,1,5,290,58.0
H0131_P001_202506,H0131,P001,2025-06-01,1,2,62,31.0
H0131_P001_202511,H0131,P001,2025-11-01,1,1,48,48.0
H0131_P001_202601,H0131,P001,2026-01-01,1,1,59,59.0
H0131_P001_202602,H0131,P001,2026-02-01,1,2,114,57.0
H0131_P001_202603,H0131,P001,2026-03-01,1,1,36,36.0
H0131_P002_202507,H0131,P002,2025-07-01,1,2,60,30.0
H0131_P002_202508,H0131,P002,2025-08-01,1,4,240,60.0
H0131_P002_202509,H0131,P002,2025-09-01,1,2,92,46.0
H0131_P002_202511,H0131,P002,2025-11-01,1,2,96,48.0
H0131_P002_202512,H0131,P002,2025-12-01,1,3,99,33.0
H0131_P002_202601,H0131,P002,2026-01-01,1,2,64,32.0
H0131_P002_202602,H0131,P002,2026-02-01,1,2,70,35.0
H0131_P003_202509,H0131,P003,2025-09-01,1,1,56,56.0
H0131_P003_202511,H0131,P003,2025-11-01,1,1,29,29.0
H0131_P004_202508,H0131,P004,2025-08-01,1,1,54,54.0
H0131_P005_202507,H0131,P005,2025-07-01,1,1,53,53.0
H0131_P005_202509,H0131,P005,2025-09-01,1,1,30,30.0
H0131_P005_202511,H0131,P005,2025-11-01,1,1,27,27.0
H0131_P005_202602,H0131,P005,2026-02-01,1,1,55,55.0
H0131_P005_202603,H0131,P005,2026-03-01,1,1,20,20.0
H0132_P001_202507,H0132,P001,2025-07-01,1,1,23,23.0
H0132_P001_202508,H0132,P001,2025-08-01,1,2,42,21.0
H0132_P001_202509,H0132,P001,2025-09-01,1,1,30,30.0
H0132_P001_202510,H0132,P001,2025-10-01,1,2,46,23.0
H0132_P001_202511,H0132,P001,2025-11-01,1,1,56,56.0
H0132_P001_202601,H0132,P001,2026-01-01,1,3,111,37.0
H0132_P001_202602,H0132,P001,2026-02-01,1,3,93,31.0
H0132_P001_202603,H0132,P001,2026-03-01,1,4,172,43.0
H0132_P002_202506,H0132,P002,2025-06-01,1,3,111,37.0
H0132_P002_202507,H0132,P002,2025-07-01,1,3,156,52.0
H0132_P002_202508,H0132,P002,2025-08-01,1,3,147,49.0
H0132_P002_202509,H0132,P002,2025-09-01,1,2,58,29.0
H0132_P002_202510,H0132,P002,2025-10-01,1,4,84,21.0
H0132_P002_202511,H0132,P002,2025-11-01,1,3,123,41.0
H0132_P002_202512,H0132,P002,2025-12-01,1,4,204,51.0
H0132_P002_202601,H0132,P002,2026-01-01,1,2,62,31.0
H0132_P002_202602,H0132,P002,2026-02-01,1,4,152,38.0
H0132_P002_202603,H0132,P002,2026-03-01,1,3,150,50.0
H0132_P003_202506,H0132,P003,2025-06-01,1,1,28,28.0
H0132_P003_202509,H0132,P003,2025-09-01,1,3,153,51.0
H0132_P003_202512,H0132,P003,2025-12-01,1,1,44,44.0
H0132_P003_202601,H0132,P003,2026-01-01,1,1,54,54.0
H0132_P003_202602,H0132,P003,2026-02-01,1,1,47,47.0
H0132_P005_202506,H0132,P005,2025-06-01,1,1,23,23.0
H0132_P005_202508,H0132,P005,2025-08-01,1,2,70,35.0
H0132_P005_202509,H0132,P005,2025-09-01,1,2,110,55.0
H0132_P005_202511,H0132,P005,2025-11-01,1,1,60,60.0
H0132_P005_202602,H0132,P005,2026-02-01,1,1,23,23.0
H0133_P001_202506,H0133,P001,2025-06-01,1,6,282,47.0
H0133_P001_202507,H0133,P001,2025-07-01,1,2,64,32.0
H0133_P001_202508,H0133,P001,2025-08-01,1,7,287,41.0
H0133_P001_202509,H0133,P001,2025-09-01,1,5,215,43.0
H0133_P001_202510,H0133,P001,2025-10-01,1,1,41,41.0
H0133_P001_202511,H0133,P001,2025-11-01,1,9,468,52.0
H0133_P001_202512,H0133,P001,2025-12-01,1,7,399,57.0
H0133_P001_202601,H0133,P001,2026-01-01,1,4,144,36.0
H0133_P001_202602,H0133,P001,2026-02-01,1,7,357,51.0
H0133_P001_202603,H0133,P001,2026-03-01,1,3,171,57.0
H0133_P002_202506,H0133,P002,2025-06-01,1,2,54,27.0
H0133_P002_202507,H0133,P002,2025-07-01,1,3,114,38.0
H0133_P002_202508,H0133,P002,2025-08-01,1,5,200,40.0
H0133_P002_202509,H0133,P002,2025-09-01,1,4,204,51.0
H0133_P002_202510,H0133,P002,2025-10-01,1,3,78,26.0
H0133_P002_202511,H0133,P002,2025-11-01,1,2,48,24.0
H0133_P002_202512,H0133,P002,2025-12-01,1,6,174,29.0
H0133_P002_202601,H0133,P002,2026-01-01,1,3,141,47.0
H0133_P002_202603,H0133,P002,2026-03-01,1,2,46,23.0
H0133_P003_202506,H0133,P003,2025-06-01,1,3,144,48.0
H0133_P003_202507,H0133,P003,2025-07-01,1,1,22,22.0
H0133_P003_202508,H0133,P003,2025-08-01,1,1,30,30.0
H0133_P003_202509,H0133,P003,2025-09-01,1,3,171,57.0
H0133_P003_202510,H0133,P003,2025-10-01,1,3,159,53.0
H0133_P003_202511,H0133,P003,2025-11-01,1,4,240,60.0
H0133_P003_202602,H0133,P003,2026-02-01,1,4,224,56.0
H0133_P004_202506,H0133,P004,2025-06-01,1,2,40,20.0
H0133_P004_202507,H0133,P004,2025-07-01,1,10,340,34.0
H0133_P004_202508,H0133,P004,2025-08-01,1,4,132,33.0
H0133_P004_202509,H0133,P004,2025-09-01,1,3,135,45.0
H0133_P004_202510,H0133,P004,2025-10-01,1,5,180,36.0
H0133_P004_202511,H0133,P004,2025-11-01,1,3,144,48.0
H0133_P004_202512,H0133,P004,2025-12-01,1,4,224,56.0
H0133_P004_202601,H0133,P004,2026-01-01,1,5,100,20.0
H0133_P004_202602,H0133,P004,2026-02-01,1,10,510,51.0
H0133_P004_202603,H0133,P004,2026-03-01,1,7,168,24.0
H0133_P005_202506,H0133,P005,2025-06-01,1,6,132,22.0
H0133_P005_202507,H0133,P005,2025-07-01,1,9,180,20.0
H0133_P005_202508,H0133,P005,2025-08-01,1,8,232,29.0
H0133_P005_202509,H0133,P005,2025-09-01,1,9,477,53.0
H0133_P005_202510,H0133,P005,2025-10-01,1,6,138,23.0
H0133_P005_202511,H0133,P005,2025-11-01,1,13,520,40.0
H0133_P005_202512,H0133,P005,2025-12-01,1,13,637,49.0
H0133_P005_202601,H0133,P005,2026-01-01,1,9,315,35.0
H0133_P005_202602,H0133,P005,2026-02-01,1,15,360,24.0
H0133_P005_202603,H0133,P005,2026-03-01,1,10,290,29.0
H0134_P001_202509,H0134,P001,2025-09-01,1,1,23,23.0
H0134_P001_202512,H0134,P001,2025-12-01,1,1,24,24.0
H0134_P001_202601,H0134,P001,2026-01-01,1,1,54,54.0
H0134_P001_202602,H0134,P001,2026-02-01,1,2,120,60.0
H0134_P002_202506,H0134,P002,2025-06-01,1,2,100,50.0
H0134_P002_202507,H0134,P002,2025-07-01,1,2,50,25.0
H0134_P002_202508,H0134,P002,2025-08-01,1,1,28,28.0
H0134_P002_202509,H0134,P002,2025-09-01,1,3,78,26.0
H0134_P002_202510,H0134,P002,2025-10-01,1,1,58,58.0
H0134_P002_202511,H0134,P002,2025-11-01,1,3,150,50.0
H0134_P002_202512,H0134,P002,2025-12-01,1,1,38,38.0
H0134_P002_202601,H0134,P002,2026-01-01,1,1,29,29.0
H0134_P002_202602,H0134,P002,2026-02-01,1,1,39,39.0
H0134_P003_202506,H0134,P003,2025-06-01,1,1,43,43.0
H0134_P003_202507,H0134,P003,2025-07-01,1,1,49,49.0
H0134_P003_202509,H0134,P003,2025-09-01,1,1,21,21.0
H0134_P003_202511,H0134,P003,2025-11-01,1,2,56,28.0
H0134_P003_202512,H0134,P003,2025-12-01,1,2,68,34.0
H0134_P003_202601,H0134,P003,2026-01-01,1,3,153,51.0
H0134_P003_202602,H0134,P003,2026-02-01,1,2,80,40.0
H0134_P004_202506,H0134,P004,2025-06-01,1,1,21,21.0
H0134_P004_202507,H0134,P004,2025-07-01,1,1,35,35.0
H0134_P004_202508,H0134,P004,2025-08-01,1,1,52,52.0
H0134_P004_202509,H0134,P004,2025-09-01,1,2,86,43.0
H0134_P004_202510,H0134,P004,2025-10-01,1,3,75,25.0
H0134_P004_202511,H0134,P004,2025-11-01,1,2,104,52.0
H0134_P004_202512,H0134,P004,2025-12-01,1,2,68,34.0
H0134_P004_202602,H0134,P004,2026-02-01,1,1,51,51.0
H0134_P005_202506,H0134,P005,2025-06-01,1,1,24,24.0
H0134_P005_202510,H0134,P005,2025-10-01,1,1,47,47.0
H0134_P005_202602,H0134,P005,2026-02-01,1,2,82,41.0
H0135_P001_202506,H0135,P001,2025-06-01,1,3,141,47.0
H0135_P001_202507,H0135,P001,2025-07-01,1,3,111,37.0
H0135_P001_202508,H0135,P001,2025-08-01,1,1,36,36.0
H0135_P001_202509,H0135,P001,2025-09-01,1,2,68,34.0
H0135_P001_202510,H0135,P001,2025-10-01,1,1,37,37.0
H0135_P001_202511,H0135,P001,2025-11-01,1,5,240,48.0
H0135_P001_202512,H0135,P001,2025-12-01,1,2,74,37.0
H0135_P001_202601,H0135,P001,2026-01-01,1,4,224,56.0
H0135_P001_202602,H0135,P001,2026-02-01,1,3,108,36.0
H0135_P001_202603,H0135,P001,2026-03-01,1,4,100,25.0
H0135_P002_202506,H0135,P002,2025-06-01,1,1,35,35.0
H0135_P002_202507,H0135,P002,2025-07-01,1,3,162,54.0
H0135_P002_202508,H0135,P002,2025-08-01,1,3,114,38.0
H0135_P002_202510,H0135,P002,2025-10-01,1,1,38,38.0
H0135_P002_202511,H0135,P002,2025-11-01,1,3,93,31.0
H0135_P002_202602,H0135,P002,2026-02-01,1,2,98,49.0
H0135_P002_202603,H0135,P002,2026-03-01,1,2,100,50.0
H0135_P003_202506,H0135,P003,2025-06-01,1,2,84,42.0
H0135_P003_202507,H0135,P003,2025-07-01,1,6,204,34.0
H0135_P003_202508,H0135,P003,2025-08-01,1,2,58,29.0
H0135_P003_202509,H0135,P003,2025-09-01,1,2,42,21.0
H0135_P003_202510,H0135,P003,2025-10-01,1,2,64,32.0
H0135_P003_202511,H0135,P003,2025-11-01,1,5,245,49.0
H0135_P003_202512,H0135,P003,2025-12-01,1,6,186,31.0
H0135_P003_202601,H0135,P003,2026-01-01,1,2,74,37.0
H0135_P003_202602,H0135,P003,2026-02-01,1,2,110,55.0
H0135_P003_202603,H0135,P003,2026-03-01,1,3,159,53.0
H0135_P004_202506,H0135,P004,2025-06-01,1,5,235,47.0
H0135_P004_202508,H0135,P004,2025-08-01,1,1,59,59.0
H0135_P004_202509,H0135,P004,2025-09-01,1,3,108,36.0
H0135_P004_202510,H0135,P004,2025-10-01,1,2,90,45.0
H0135_P004_202511,H0135,P004,2025-11-01,1,1,59,59.0
